1 6529101.923076923 1190932.0 2.1651751E7 5787253.0 3769.4936297880718 0.033388274187497034
2 4236233.346278317 264509.0 1.4757508E7 3665986.0 2578.5249831987276 0.03462678970313162
3 3527855.935275081 63945.0 1.7399172E7 2842999.0 2625.7464252934233 0.04234115506383357
4 5885025.862068965 116061.0 3.2604994E7 4411454.0 5101.938942708223 0.04853907990086738
5 3486639.4212893555 68175.0 3.2912986E7 2197996.0 4080.773522301385 0.045318188293704674
6 4795750.990042674 96692.0 7.1227391E7 2651413.0 5931.83313051252 0.04665032113014878
7 1.518784524265506E7 296679.0 1.61888824E8 7916390.0 20766.197157990428 0.045102753282622574
8 1.618143837976061E7 783943.0 2.64382459E8 7525795.0 22508.839168578874 0.04588579057002046
9 3.334461081653454E7 2411121.0 2.93196838E8 1.7715043E7 41624.99557314699 0.042009566074710646
10 5.506121765317919E7 7670403.0 4.25062765E8 2.9846425E7 63153.09569348963 0.038997860275455515
