1 1800758.7014925373 285404.0 6170491.0 1622553.0 1057776.9132079943 0.032093431732266586
2 1011389.6492753624 58175.0 3327114.0 882575.0 618428.0831611825 0.0329201003724978
3 512355.568115942 6434.0 2758691.0 415250.0 399752.5760610768 0.042005897007000324
4 489880.65070422535 4471.0 2800755.0 356388.0 442202.1995538423 0.04790892608210125
5 140152.0625889047 1250.0 1325286.0 89193.0 162732.4642919354 0.043792228387429265
6 74816.1745602165 661.0 1146413.0 40432.0 95540.45781716733 0.046975304117522966
7 93671.78534031413 712.0 1035266.0 47698.0 129688.95100916833 0.044801493713072446
8 34719.38050314465 661.0 610906.0 15822.0 50666.72273622877 0.04724726341360178
9 25723.7091503268 633.0 243340.0 13092.5 34545.06062114819 0.04432319187993878
10 14714.638067061143 618.0 130904.0 7239.5 18765.5556633047 0.04004910977989296
