1 2572.394119402985 666.7465970149253 589.1115522388059 181.76507462686567 2079.790417910448 6089.80776119403
2 1867.8235942028984 722.4879130434782 342.2217971014493 100.63768115942028 938.8971304347826 3972.068115942029
3 1572.1966956521737 778.5995652173914 193.15533333333335 51.52133333333334 464.1748405797101 3059.6477681159417
4 3014.3983943661974 1696.150366197183 177.59597183098592 47.83135211267605 431.1282253521127 5367.104309859155
5 2023.9678378378378 1163.5656330014226 59.660312944523476 14.247795163584637 139.59863442389758 3401.040213371266
6 2825.9293098782136 1671.4847902571041 34.72083897158323 7.4363734776725305 78.66322056833559 4618.2345331529095
7 9145.165246073298 5533.473141361256 41.352366492146594 8.8185445026178 87.87618848167538 14816.685486910996
8 9754.754727463313 5974.2644129979035 22.986530398322852 3.262410901467505 43.91558700209644 15799.183668763102
9 20560.21814814815 12696.227919389978 25.284313725490197 2.474357298474945 42.02519607843137 33326.22993464052
10 34758.74029585799 21584.57965483235 28.981390532544378 1.4092899408284025 41.288510848126236 56414.99914201184
