1 740.3571428571429 152.0 4300.0 580.5 685.620675869773
2 2230.8285714285716 145.0 15659.0 1179.0 2763.2136403760474
3 6071.314285714286 305.0 24755.0 4287.5 5594.606169307008
4 19441.714285714286 146.0 79151.0 12512.0 18181.675906190936
5 77765.4 2946.0 352419.0 56179.5 73757.40745376999
6 140088.9714285714 1665.0 777359.0 96034.5 145694.17852215492
7 419950.8714285714 2142.0 1657041.0 312596.0 363021.5659896695
8 1236988.142857143 13043.0 5666300.0 729873.0 1373398.477709581
9 3045978.8 47333.0 1.1139877E7 2079397.0 2765378.2251595207
10 7941236.957142857 23287.0 4.0E7 4585310.5 9013503.914745823
