1 42.03464203233256 8.0 234.0 32.0 33.465449304493966
2 73.67667436489607 8.0 433.0 52.0 65.83383850739867
3 111.88939051918736 10.0 670.0 84.0 95.94829843804993
4 328.98152424942265 20.0 2332.0 229.0 316.2282778815496
5 1152.4780600461893 23.0 5419.0 879.0 1037.6184984108447
6 3458.3617021276596 46.0 22148.0 2508.0 3358.286912953481
7 14383.070921985816 53.0 72183.0 9691.0 14088.040700765569
8 49492.156565656565 105.0 269821.0 34268.5 48390.533250200046
9 132762.37431693988 149.0 599765.0 100278.0 125343.06188838457
10 229077.68181818182 533.0 568804.0 183007.5 166792.50448903505
