1 98.45 57.0 165.0 95.5 21.525824284126983
2 103.21 63.0 196.0 97.5 25.84893761371202
3 109.37 62.0 177.0 107.5 24.59968588121697
4 115.81 61.0 214.0 110.0 30.33173322452972
5 131.21 70.0 247.0 126.5 32.371360019235354
6 132.1 75.0 245.0 128.0 31.700779074644117
7 138.33 71.0 198.0 137.0 30.62152639546041
8 148.43 81.0 233.0 144.0 34.409375924523125
9 158.52 88.0 387.0 149.5 45.774255037547306
10 159.12 97.0 274.0 154.0 39.23955950699537
