1 171.23817034700315 78.0 451.0 166.0 46.23774396813921 0.010723867221151318
2 327.1028315946349 162.0 1015.0 298.0 117.01414574914838 0.013809972148476707
3 649.1617647058823 245.0 3084.0 523.0 391.76815339879283 0.023143111142597563
4 1488.7938144329896 282.0 8980.0 1012.0 1263.3144653057557 0.03256432092265565
5 4063.9324522760644 463.0 24853.0 2834.0 3745.2428894950126 0.0353150602395866
6 11626.45294117647 617.0 158877.0 6899.0 13338.875623275619 0.04399643917797871
7 35822.41940532081 847.0 209109.0 23063.0 37140.088935674954 0.04101451648089091
8 99682.57051282052 1433.0 647894.0 62426.5 108178.28715954015 0.04344387718820372
9 206584.77990430623 2534.0 742974.0 142734.0 182691.62827825098 0.04325458841361429
10 561390.4051282051 11120.0 1541238.0 492064.0 390622.4057575281 0.04982816099825401
