1 89.46 52.0 166.0 87.0 21.737841138754725
2 88.58 50.0 144.0 86.5 22.254805405493073
3 89.59 53.0 150.0 86.5 21.09530801391675
4 89.45 53.0 157.0 88.0 22.49146864071267
5 88.28 52.0 153.0 84.5 20.764713658833184
6 89.32 55.0 147.0 87.5 21.239319359826172
7 90.12 52.0 170.0 85.0 22.729094068433902
8 93.29 60.0 149.0 90.0 20.030428872295293
9 88.22 54.0 144.0 86.0 17.965500046455485
10 91.1 56.0 160.0 85.5 21.296132337240312
