1 32.79337899543379 6.0 165.0 27.0 22.03404123748196 0.022701572264687067
2 81.70776255707763 10.0 500.0 61.0 68.29341057704815 0.028239917959482056
3 213.60502283105023 15.0 1346.0 160.5 189.59941331403977 0.02998979349849961
4 549.4545454545455 21.0 3017.0 368.5 508.7878916617431 0.03161268273835243
5 1432.1134502923976 26.0 9423.0 1011.0 1378.1452160525316 0.03291050154839168
6 3414.8315789473686 56.0 21161.0 2436.0 3164.7205628494244 0.03169443560945331
7 8164.632748538012 41.0 48895.0 5802.0 8060.255811710592 0.03376207368937042
8 20307.660777385157 64.0 111930.0 14259.5 19320.22801688808 0.03998933036498236
9 48519.16370106761 291.0 316238.0 33097.5 47625.06653150226 0.04140512795093875
10 127294.7175572519 276.0 989462.0 83732.0 135160.6481913827 0.04638464536937059
