1 91.45833333333333 48.0 160.0 86.5 24.729425140652076
2 97.53076923076924 57.0 190.0 93.0 24.096121615792793
3 103.1076923076923 57.0 197.0 96.0 28.83318667001624
4 111.58333333333333 67.0 217.0 107.5 29.539201508678378
5 122.00909090909092 66.0 316.0 109.5 45.35739735234835
6 126.6 59.0 232.0 120.0 35.741734144177
7 133.31666666666666 68.0 370.0 123.0 46.51447472070835
8 144.06363636363636 80.0 614.0 124.5 73.36227529321067
9 138.77272727272728 82.0 312.0 125.5 46.61095258360019
10 160.45454545454547 84.0 331.0 146.5 56.73188776377033
