1 33.41981132075472 6.0 144.0 29.0 22.850185558524863
2 51.844339622641506 8.0 196.0 42.5 35.007099023287964
3 65.35849056603773 10.0 255.0 52.5 45.493229261191004
4 135.67768595041323 20.0 576.0 100.5 102.28490962273796
5 315.5303867403315 22.0 1824.0 220.0 275.21382352377543
6 724.0303867403314 20.0 3752.0 540.5 644.2561745646449
7 1687.0082872928176 32.0 9386.0 1238.5 1541.9604736906213
8 4077.322429906542 61.0 24616.0 3011.0 4021.374298598113
9 10045.32705882353 71.0 54967.0 7160.0 9678.93939807218
10 23842.81990521327 52.0 141521.0 17145.5 23765.124820915884
