1 131.20676691729324 69.0 310.0 123.0 41.055317412395866
2 235.08082706766916 119.0 707.0 208.0 87.59783902557878
3 427.45676691729324 183.0 1672.0 350.5 239.30252546171008
4 930.9528301886793 212.0 6616.0 634.0 830.9101824085204
5 2086.8547169811322 337.0 13133.0 1370.0 1986.220305911872
6 4595.8490566037735 396.0 40392.0 2929.5 4976.151323671397
7 10404.33962264151 521.0 85968.0 7155.0 10934.506155798985
8 23559.81886792453 689.0 199790.0 14898.0 26072.73854633425
9 61474.00346020761 750.0 484481.0 36374.5 72767.32808729199
10 128533.20659722222 674.0 705557.0 88839.0 129629.48488033726
