2 27596.76175548589 23256.0 63822.0 27404.0 2.539096238892227 0.005151405013921006
4 39900.478070175435 33666.0 53371.0 38978.5 2.756487205334601 0.004575203947281202
6 52708.095627062714 32480.0 96834.0 52572.5 7.2904081271457315 0.009731926751130389
8 64244.584077380954 37117.0 95436.0 63994.5 8.212632079301196 0.008541257914597639
10 76218.0903508772 51312.0 109812.11111111111 75931.0 6.188287232026873 0.0058902753861017594
12 91249.37337155803 63557.0 123226.55555555556 91252.0 8.410396083240592 0.005393803648097943
14 103660.80851523478 73907.0 285504.0 102702.5 16.594277478642304 0.010333278513142367
16 114670.70075888475 31944.0 382748.0 115464.5 39.814660851933446 0.03372388669826446
