2 10.106583072100314 0.0 20.0 10.5 9.578458329682515 0.037521563319968414
4 5.2368421052631575 0.0 20.0 1.0 8.141236936987765 0.0514782168949484
6 3.5127887788778893 0.0 20.0 0.0 6.941783006796989 0.05676330672930261
8 2.8220982142857127 0.0 20.0 0.0 6.314221873330845 0.052854103613755615
10 2.2635253054101225 0.0 20.0 0.0 5.876946407268097 0.059408651231186126
12 1.9784661685346632 0.0 20.0 0.0 5.1695295071323315 0.044140814387738994
14 1.9320421129796155 0.0 20.0 0.0 5.004382417861815 0.044685257235659595
16 3.210969180190884 0.0 20.0 1.0 4.948235800241261 0.03741978828413036
