2 95.17542372881356 5.0 182.0 96.0 38.93251906770041 0.01190821541633878
4 49.7574200913242 1.0 148.0 45.0 31.073267965165996 0.012920896772225667
6 35.15251572327046 1.0 140.0 29.0 27.172652037102228 0.013707619992206358
8 27.761199798026848 1.0 148.0 21.0 24.746501190724228 0.012729177483993458
10 22.692170487948268 1.0 142.0 15.0 22.45477149837289 0.012044276465620458
12 19.756740372524746 1.0 138.0 13.0 20.351532235697807 0.01212644655842418
14 17.472342786049214 1.0 148.0 10.0 19.450358700457077 0.010892888091499
16 17.0287 1.0 126.0 16.0 19.391467762558328 0.009548388690386342
