11 08ed65_0 415.0 1
11 08ed65_0 308.0 1
11 08ed65_0 401.0 1
11 08ed65_0 318.0 1
11 08ed65_0 345.0 1
11 08ed65_0 317.0 1
11 08ed65_0 520.0 1
11 08ed65_0 385.53846153846155 1
11 08ed65_0 417.0 1
11 08ed65_0 423.0 1
11 08ed65_0 413.05 1
12 26d617 441.0 1
12 26d617 213.0 1
12 26d617 521.0 1
12 26d617 412.0 1
12 26d617 428.0 1
12 26d617 435.0 1
12 26d617 265.0 1
12 26d617 468.0 1
12 26d617 365.0 1
12 26d617 217.0 1
12 26d617 381.0 1
12 26d617 402.0 1
12 26d617 499.0 1
12 26d617 219.0 1
13 06933b 272.0 1
13 06933b 442.0 1
13 06933b 411.0 1
13 06933b 180.0 1
13 06933b 376.0 1
13 06933b 377.0 1
13 06933b 466.0 1
13 06933b 460.0 1
13 06933b 524.0 1
13 06933b 488.0 1
13 06933b 267.0 1
13 06933b 411.05 1
13 06933b 450.0 1
13 06933b 481.0 1
14 b759d0 468.05 1
14 b759d0 272.0 1
14 b759d0 477.0 1
14 b759d0 413.0 1
14 b759d0 413.90909090909093 1
14 b759d0 353.0 1
14 b759d0 414.00909090909096 1
14 b759d0 526.0 1
14 b759d0 468.0 1
14 b759d0 386.0 1
14 b759d0 413.95909090909095 1
14 b759d0 498.0 1
14 b759d0 286.0 1
14 b759d0 406.0 1
15 cb59 513.0 1
15 cb59 478.0 1
15 cb59 447.0 1
15 cb59 311.0 1
15 cb59 506.0 1
15 cb59 488.0 1
15 cb59 505.0 1
15 cb59 414.0 1
15 cb59 503.0 1
15 cb59 234.0 1
15 cb59 534.0 1
15 cb59 218.0 1
15 cb59 483.0 1
15 cb59 421.0 1
16 92a153 247.0 1
16 92a153 548.0 1
16 92a153 478.0 1
16 92a153 410.0 1
16 92a153 435.0 1
16 92a153 498.0 1
16 92a153 541.0 1
16 92a153 427.0 1
16 92a153 456.0 1
16 92a153 237.0 1
16 92a153 418.0 1
16 92a153 235.0 1
16 92a153 367.0 1
16 92a153 420.0 1
17 7c05bc 410.0 1
17 7c05bc 440.0 1
17 7c05bc 552.0 1
17 7c05bc 182.0 1
17 7c05bc 315.0 1
17 7c05bc 501.0 1
17 7c05bc 404.0 1
17 7c05bc 545.0 1
17 7c05bc 186.0 1
17 7c05bc 425.0 1
17 7c05bc 261.0 1
17 7c05bc 522.0 1
17 7c05bc 440.05 1
17 7c05bc 218.0 1
18 9a386a_1 557.45 1
18 9a386a_1 557.2 1
18 9a386a_1 557.6 1
18 9a386a_1 557.35 1
18 9a386a_1 557.1 1
18 9a386a_1 557.15 1
18 9a386a_1 557.25 1
18 9a386a_1 557.55 1
18 9a386a_1 557.0 1
18 9a386a_1 557.4 1
18 9a386a_1 557.65 1
18 9a386a_1 557.05 1
18 9a386a_1 557.3 1
18 9a386a_1 557.5 1
19 f72a24 409.0 1
19 f72a24 373.0 1
19 f72a24 370.0 1
19 f72a24 445.0 1
19 f72a24 380.0 1
19 f72a24 381.0 1
19 f72a24 180.0 1
19 f72a24 345.0 1
19 f72a24 568.0 1
19 f72a24 398.05 1
19 f72a24 205.0 1
19 f72a24 398.0 1
19 f72a24 454.0 1
19 f72a24 451.0 1
20 fb80be_0 572.65 1
20 fb80be_0 572.05 1
20 fb80be_0 572.3 1
20 fb80be_0 572.5 1
20 fb80be_0 572.15 1
20 fb80be_0 572.25 1
20 fb80be_0 572.55 1
20 fb80be_0 572.0 1
20 fb80be_0 572.4 1
20 fb80be_0 572.35 1
20 fb80be_0 572.1 1
20 fb80be_0 572.45 1
20 fb80be_0 572.2 1
20 fb80be_0 572.6 1
21 313099 477.0 1
21 313099 583.0 1
21 313099 476.0 1
21 313099 521.0 1
21 313099 244.0 1
21 313099 415.0 1
21 313099 400.0 1
21 313099 560.0 1
21 313099 285.0 1
21 313099 427.0 1
21 313099 520.0 1
21 313099 293.0 1
21 313099 487.0 1
21 313099 480.0 1
22 fe281e 581.0 1
22 fe281e 446.0 1
22 fe281e 469.0 1
22 fe281e 380.0 1
22 fe281e 543.0 1
22 fe281e 496.0 1
22 fe281e 512.0 1
22 fe281e 518.0 1
22 fe281e 253.0 1
22 fe281e 524.0 1
22 fe281e 366.0 1
22 fe281e 592.0 1
22 fe281e 482.0 1
22 fe281e 363.0 1
23 a9f3a7 370.0 1
23 a9f3a7 276.0 1
23 a9f3a7 176.0 1
23 a9f3a7 198.0 1
23 a9f3a7 593.0 1
23 a9f3a7 402.0 1
23 a9f3a7 376.0 1
23 a9f3a7 580.0 1
23 a9f3a7 563.0 1
23 a9f3a7 452.0 1
23 a9f3a7 416.0 1
23 a9f3a7 482.0 1
23 a9f3a7 276.05 1
23 a9f3a7 450.0 1
24 49a947 506.0 1
24 49a947 469.0 1
24 49a947 471.0 1
24 49a947 595.0 1
24 49a947 437.0 1
24 49a947 543.0 1
24 49a947 496.0 1
24 49a947 321.0 1
24 49a947 295.0 1
24 49a947 491.0 1
24 49a947 398.0 1
24 49a947 528.0 1
24 49a947 58.0 1
24 49a947 62.0 1
25 835b2c 340.0 1
25 835b2c 581.0 1
25 835b2c 495.0 1
25 835b2c 613.0 1
25 835b2c 440.0 1
25 835b2c 557.0 1
25 835b2c 419.0 1
25 835b2c 454.0 1
25 835b2c 387.0 1
25 835b2c 485.0 1
25 835b2c 500.0 1
25 835b2c 344.0 1
25 835b2c 480.0 1
25 835b2c 451.0 1
26 ae20ad 614.0 1
26 ae20ad 583.0 1
26 ae20ad 247.0 1
26 ae20ad 620.0 1
26 ae20ad 585.0 1
26 ae20ad 618.0 1
26 ae20ad 587.0 1
26 ae20ad 562.0 1
26 ae20ad 603.0 1
26 ae20ad 586.0 1
26 ae20ad 299.0 1
26 ae20ad 567.0 1
26 ae20ad 592.0 1
26 ae20ad 417.0 1
27 db432c_1 624.3 1
27 db432c_1 624.5 1
27 db432c_1 624.65 1
27 db432c_1 624.05 1
27 db432c_1 624.0 1
27 db432c_1 624.4 1
27 db432c_1 624.15 1
27 db432c_1 624.25 1
27 db432c_1 624.55 1
27 db432c_1 624.1 1
27 db432c_1 624.35 1
27 db432c_1 624.2 1
27 db432c_1 624.6 1
27 db432c_1 624.45 1
28 f4a904 581.0 1
28 f4a904 474.0 1
28 f4a904 414.0 1
28 f4a904 227.0 1
28 f4a904 400.0 1
28 f4a904 376.0 1
28 f4a904 603.0 1
28 f4a904 547.0 1
28 f4a904 514.0 1
28 f4a904 491.0 1
28 f4a904 619.0 1
28 f4a904 559.0 1
28 f4a904 429.0 1
28 f4a904 629.0 1
29 1e9911 375.0 1
29 1e9911 342.0 1
29 1e9911 242.0 1
29 1e9911 403.0 1
29 1e9911 471.0 1
29 1e9911 404.0 1
29 1e9911 211.0 1
29 1e9911 461.0 1
29 1e9911 462.0 1
29 1e9911 654.0 1
29 1e9911 399.0 1
29 1e9911 484.0 1
29 1e9911 361.0 1
29 1e9911 189.0 1
30 a68242 375.0 1
30 a68242 221.0 1
30 a68242 463.0 1
30 a68242 508.0 1
30 a68242 396.0 1
30 a68242 169.0 1
30 a68242 446.0 1
30 a68242 399.0 1
30 a68242 665.0 1
30 a68242 468.0 1
30 a68242 417.0 1
30 a68242 499.0 1
30 a68242 284.0 1
30 a68242 421.0 1
31 24b937 517.0 1
31 24b937 579.0 1
31 24b937 410.0 1
31 24b937 413.0 1
31 24b937 412.0 1
31 24b937 215.0 1
31 24b937 503.0 1
31 24b937 469.0 1
31 24b937 465.0 1
31 24b937 407.0 1
31 24b937 514.0 1
31 24b937 425.0 1
31 24b937 675.0 1
31 24b937 481.0 1
32 36fb4c 548.0 1
32 36fb4c 552.0 1
32 36fb4c 595.0 1
32 36fb4c 624.0 1
32 36fb4c 690.0 1
32 36fb4c 638.0 1
32 36fb4c 284.0 1
32 36fb4c 634.0 1
32 36fb4c 457.0 1
32 36fb4c 619.0 1
32 36fb4c 567.7692307692307 1
32 36fb4c 627.0 1
32 36fb4c 571.0 1
32 36fb4c 542.0 1
33 1f3b13 655.0 1
33 1f3b13 622.0 1
33 1f3b13 597.05 1
33 1f3b13 435.0 1
33 1f3b13 597.0 1
33 1f3b13 595.0 1
33 1f3b13 694.0 1
33 1f3b13 436.0 1
33 1f3b13 287.0 1
33 1f3b13 675.0 1
33 1f3b13 532.0 1
33 1f3b13 454.0 1
33 1f3b13 534.0 1
33 1f3b13 569.0 1
34 9a386a_0 477.0 1
34 9a386a_0 476.0 1
34 9a386a_0 507.0 1
34 9a386a_0 587.0 1
34 9a386a_0 503.0 1
34 9a386a_0 634.0 1
34 9a386a_0 582.0 1
34 9a386a_0 252.0 1
34 9a386a_0 553.0 1
34 9a386a_0 526.9230769230769 1
34 9a386a_0 487.0 1
34 9a386a_0 561.0 1
34 9a386a_0 536.0 1
34 9a386a_0 695.0 1
35 198d21 341.0 1
35 198d21 479.0 1
35 198d21 505.0 1
35 198d21 630.0 1
35 198d21 503.0 1
35 198d21 696.0 1
35 198d21 690.0 1
35 198d21 498.0 1
35 198d21 541.0 1
35 198d21 603.0 1
35 198d21 644.0 1
35 198d21 418.0 1
35 198d21 565.0 1
35 198d21 536.0 1
36 2c4b34 477.0 1
36 2c4b34 612.0 1
36 2c4b34 327.0 1
36 2c4b34 609.0 1
36 2c4b34 549.0 1
36 2c4b34 588.0 1
36 2c4b34 520.0 1
36 2c4b34 590.0 1
36 2c4b34 679.0 1
36 2c4b34 353.0 1
36 2c4b34 698.0 1
36 2c4b34 598.0 1
36 2c4b34 605.0 1
36 2c4b34 635.0 1
37 6bca4e 495.0 1
37 6bca4e 650.0 1
37 6bca4e 492.0 1
37 6bca4e 588.0 1
37 6bca4e 640.0 1
37 6bca4e 708.0 1
37 6bca4e 620.0 1
37 6bca4e 523.0 1
37 6bca4e 459.0 1
37 6bca4e 596.0 1
37 6bca4e 666.0 1
37 6bca4e 438.0 1
37 6bca4e 450.0 1
37 6bca4e 270.0 1
38 7481a6 589.0 1
38 7481a6 709.0 1
38 7481a6 523.0 1
38 7481a6 469.0 1
38 7481a6 533.0 1
38 7481a6 535.0 1
38 7481a6 638.0 1
38 7481a6 466.0 1
38 7481a6 547.0 1
38 7481a6 397.0 1
38 7481a6 223.0 1
38 7481a6 559.0 1
38 7481a6 532.0 1
38 7481a6 606.0 1
39 06c295 649.0 1
39 06c295 713.0 1
39 06c295 589.0 1
39 06c295 507.0 1
39 06c295 707.0 1
39 06c295 400.0 1
39 06c295 593.0 1
39 06c295 601.0 1
39 06c295 634.0 1
39 06c295 654.0 1
39 06c295 640.0 1
39 06c295 590.0 1
39 06c295 621.0 1
39 06c295 428.0 1
40 9c1eaf 443.0 1
40 9c1eaf 517.0 1
40 9c1eaf 519.0 1
40 9c1eaf 554.0 1
40 9c1eaf 308.0 1
40 9c1eaf 487.82727272727277 1
40 9c1eaf 535.0 1
40 9c1eaf 496.0 1
40 9c1eaf 487.77727272727276 1
40 9c1eaf 714.0 1
40 9c1eaf 223.0 1
40 9c1eaf 483.0 1
40 9c1eaf 487.72727272727275 1
40 9c1eaf 573.0 1
41 65b601_1 738.15 1
41 65b601_1 738.25 1
41 65b601_1 738.55 1
41 65b601_1 738.0 1
41 65b601_1 738.4 1
41 65b601_1 738.65 1
41 65b601_1 738.05 1
41 65b601_1 738.3 1
41 65b601_1 738.5 1
41 65b601_1 738.45 1
41 65b601_1 738.2 1
41 65b601_1 738.6 1
41 65b601_1 738.35 1
41 65b601_1 738.1 1
42 43af05 680.0 1
42 43af05 612.0 1
42 43af05 608.0 1
42 43af05 742.0 1
42 43af05 618.0 1
42 43af05 587.0 1
42 43af05 435.0 1
42 43af05 667.0 1
42 43af05 564.0 1
42 43af05 595.0 1
42 43af05 659.0 1
42 43af05 452.0 1
42 43af05 530.0 1
42 43af05 701.0 1
43 fb80be_1 614.0 1
43 fb80be_1 550.0 1
43 fb80be_1 608.0 1
43 fb80be_1 472.0 1
43 fb80be_1 567.2307692307693 1
43 fb80be_1 669.0 1
43 fb80be_1 514.0 1
43 fb80be_1 613.0 1
43 fb80be_1 743.0 1
43 fb80be_1 489.0 1
43 fb80be_1 586.0 1
43 fb80be_1 365.0 1
43 fb80be_1 565.0 1
43 fb80be_1 586.05 1
44 cb5cdf 571.75 1
44 cb5cdf 291.0 1
44 cb5cdf 581.0 1
44 cb5cdf 748.0 1
44 cb5cdf 551.0 1
44 cb5cdf 372.0 1
44 cb5cdf 709.0 1
44 cb5cdf 554.0 1
44 cb5cdf 630.0 1
44 cb5cdf 629.0 1
44 cb5cdf 595.0 1
44 cb5cdf 571.8 1
44 cb5cdf 568.0 1
44 cb5cdf 633.0 1
45 cc87d3_0 753.35 1
45 cc87d3_0 753.1 1
45 cc87d3_0 753.45 1
45 cc87d3_0 753.2 1
45 cc87d3_0 753.6 1
45 cc87d3_0 753.65 1
45 cc87d3_0 753.05 1
45 cc87d3_0 753.3 1
45 cc87d3_0 753.5 1
45 cc87d3_0 753.15 1
45 cc87d3_0 753.25 1
45 cc87d3_0 753.55 1
45 cc87d3_0 753.0 1
45 cc87d3_0 753.4 1
46 93b081 744.0 1
46 93b081 579.0 1
46 93b081 645.0 1
46 93b081 618.0 1
46 93b081 309.0 1
46 93b081 729.0 1
46 93b081 758.0 1
46 93b081 615.0 1
46 93b081 716.0 1
46 93b081 712.0 1
46 93b081 631.0 1
46 93b081 732.0 1
46 93b081 604.0 1
46 93b081 637.0 1
47 414a85 583.0 1
47 414a85 544.0 1
47 414a85 610.0 1
47 414a85 672.0 1
47 414a85 628.05 1
47 414a85 314.0 1
47 414a85 733.0 1
47 414a85 628.0 1
47 414a85 760.0 1
47 414a85 708.0 1
47 414a85 553.0 1
47 414a85 429.0 1
47 414a85 586.0 1
47 414a85 235.0 1
48 83ac90 409.0 1
48 83ac90 615.0 1
48 83ac90 427.0 1
48 83ac90 509.0 1
48 83ac90 507.0 1
48 83ac90 412.0 1
48 83ac90 457.0 1
48 83ac90 559.0 1
48 83ac90 245.0 1
48 83ac90 501.0 1
48 83ac90 471.0 1
48 83ac90 760.0 1
48 83ac90 615.05 1
48 83ac90 210.0 1
49 146687 613.0 1
49 146687 492.0 1
49 146687 687.0 1
49 146687 652.0 1
49 146687 552.0 1
49 146687 699.0 1
49 146687 561.0 1
49 146687 567.0 1
49 146687 627.0 1
49 146687 417.0 1
49 146687 534.0 1
49 146687 761.0 1
49 146687 268.0 1
49 146687 662.0 1
50 e5087b 713.0 1
50 e5087b 577.0 1
50 e5087b 506.0 1
50 e5087b 630.0 1
50 e5087b 766.0 1
50 e5087b 624.0 1
50 e5087b 499.0 1
50 e5087b 657.0 1
50 e5087b 601.0 1
50 e5087b 632.0 1
50 e5087b 580.0 1
50 e5087b 235.0 1
50 e5087b 703.0 1
50 e5087b 573.0 1
51 a81d9c 581.0 1
51 a81d9c 748.0 1
51 a81d9c 641.0 1
51 a81d9c 339.0 1
51 a81d9c 501.0 1
51 a81d9c 729.0 1
51 a81d9c 595.0 1
51 a81d9c 688.0 1
51 a81d9c 783.0 1
51 a81d9c 601.0 1
51 a81d9c 784.0 1
51 a81d9c 767.0 1
51 a81d9c 728.0 1
51 a81d9c 569.0 1
52 6655fb 651.0 1
52 6655fb 789.0 1
52 6655fb 373.0 1
52 6655fb 731.0 1
52 6655fb 756.0 1
52 6655fb 572.0 1
52 6655fb 543.0 1
52 6655fb 609.0 1
52 6655fb 355.0 1
52 6655fb 699.0 1
52 6655fb 563.0 1
52 6655fb 627.0 1
52 6655fb 701.0 1
52 6655fb 691.0 1
53 db432c_0 608.0 1
53 db432c_0 789.0 1
53 db432c_0 696.05 1
53 db432c_0 696.0 1
53 db432c_0 688.0 1
53 db432c_0 436.0 1
53 db432c_0 608.05 1
53 db432c_0 650.0 1
53 db432c_0 643.5384615384615 1
53 db432c_0 642.0 1
53 db432c_0 646.0 1
53 db432c_0 768.0 1
53 db432c_0 778.0 1
53 db432c_0 361.0 1
54 d5cab2 682.0 1
54 d5cab2 614.0 1
54 d5cab2 305.0 1
54 d5cab2 585.0 1
54 d5cab2 503.0 1
54 d5cab2 281.0 1
54 d5cab2 585.05 1
54 d5cab2 758.0 1
54 d5cab2 688.0 1
54 d5cab2 681.0 1
54 d5cab2 796.0 1
54 d5cab2 734.0 1
54 d5cab2 639.0 1
54 d5cab2 575.0 1
55 fc3054 476.0 1
55 fc3054 515.0 1
55 fc3054 440.0 1
55 fc3054 474.3333333333333 1
55 fc3054 800.0 1
55 fc3054 285.0 1
55 fc3054 474.3833333333333 1
55 fc3054 493.0 1
55 fc3054 430.0 1
55 fc3054 588.0 1
55 fc3054 522.0 1
55 fc3054 488.0 1
55 fc3054 235.0 1
55 fc3054 420.0 1
56 5a3ef7 715.0 1
56 5a3ef7 589.0 1
56 5a3ef7 771.0 1
56 5a3ef7 349.0 1
56 5a3ef7 806.0 1
56 5a3ef7 661.0 1
56 5a3ef7 723.0 1
56 5a3ef7 715.05 1
56 5a3ef7 494.0 1
56 5a3ef7 751.0 1
56 5a3ef7 687.0 1
56 5a3ef7 710.0 1
56 5a3ef7 691.0 1
56 5a3ef7 635.0 1
57 aef769_0 807.1 1
57 aef769_0 807.35 1
57 aef769_0 807.2 1
57 aef769_0 807.6 1
57 aef769_0 807.45 1
57 aef769_0 807.3 1
57 aef769_0 807.5 1
57 aef769_0 807.65 1
57 aef769_0 807.05 1
57 aef769_0 807.0 1
57 aef769_0 807.4 1
57 aef769_0 807.15 1
57 aef769_0 807.25 1
57 aef769_0 807.55 1
58 874e32 797.0 1
58 874e32 566.0 1
58 874e32 568.0 1
58 874e32 727.0 1
58 874e32 661.0 1
58 874e32 814.0 1
58 874e32 790.0 1
58 874e32 743.0 1
58 874e32 737.0 1
58 874e32 563.0 1
58 874e32 598.0 1
58 874e32 416.0 1
58 874e32 656.0 1
58 874e32 660.0 1
59 658e55 645.0 1
59 658e55 707.0 1
59 658e55 760.0 1
59 658e55 636.0 1
59 658e55 783.0 1
59 658e55 685.0 1
59 658e55 588.0 1
59 658e55 621.0 1
59 658e55 679.0 1
59 658e55 677.0 1
59 658e55 322.0 1
59 658e55 706.0 1
59 658e55 600.0 1
59 658e55 815.0 1
60 2c1277 614.0 1
60 2c1277 816.0 1
60 2c1277 680.0 1
60 2c1277 655.0 1
60 2c1277 736.0 1
60 2c1277 694.0 1
60 2c1277 632.0 1
60 2c1277 747.0 1
60 2c1277 654.0 1
60 2c1277 741.0 1
60 2c1277 666.0 1
60 2c1277 301.0 1
60 2c1277 600.0 1
60 2c1277 693.0 1
61 e98a25 257.0 1
61 e98a25 515.0 1
61 e98a25 818.0 1
61 e98a25 611.0 1
61 e98a25 525.0 1
61 e98a25 505.0 1
61 e98a25 556.0 1
61 e98a25 486.0 1
61 e98a25 560.0 1
61 e98a25 500.0 1
61 e98a25 438.0 1
61 e98a25 539.0 1
61 e98a25 515.05 1
61 e98a25 574.0 1
62 08be5f 748.0 1
62 08be5f 342.0 1
62 08be5f 441.0 1
62 08be5f 576.0 1
62 08be5f 611.0 1
62 08be5f 462.0 1
62 08be5f 608.0 1
62 08be5f 549.0 1
62 08be5f 824.0 1
62 08be5f 522.0 1
62 08be5f 668.0 1
62 08be5f 625.0 1
62 08be5f 568.0 1
62 08be5f 576.05 1
63 dc9c17 577.2727272727273 1
63 dc9c17 712.0 1
63 dc9c17 288.0 1
63 dc9c17 824.0 1
63 dc9c17 621.0 1
63 dc9c17 522.0 1
63 dc9c17 645.0 1
63 dc9c17 577.3227272727272 1
63 dc9c17 628.0 1
63 dc9c17 335.0 1
63 dc9c17 577.3727272727273 1
63 dc9c17 568.0 1
63 dc9c17 574.0 1
63 dc9c17 633.0 1
64 0960ac 715.0 1
64 0960ac 705.0 1
64 0960ac 731.0 1
64 0960ac 777.0 1
64 0960ac 754.0 1
64 0960ac 817.0 1
64 0960ac 786.0 1
64 0960ac 788.0 1
64 0960ac 827.0 1
64 0960ac 629.0 1
64 0960ac 454.0 1
64 0960ac 805.0 1
64 0960ac 724.0 1
64 0960ac 755.0 1
65 1c7f9b 273.0 1
65 1c7f9b 579.0 1
65 1c7f9b 552.0 1
65 1c7f9b 707.0 1
65 1c7f9b 281.0 1
65 1c7f9b 628.0 1
65 1c7f9b 593.0 1
65 1c7f9b 806.0 1
65 1c7f9b 624.0 1
65 1c7f9b 605.0 1
65 1c7f9b 654.0 1
65 1c7f9b 829.0 1
65 1c7f9b 586.0 1
65 1c7f9b 606.0 1
66 fa248c 817.0 1
66 fa248c 712.0 1
66 fa248c 441.0 1
66 fa248c 708.0 1
66 fa248c 743.0 1
66 fa248c 640.0 1
66 fa248c 824.0 1
66 fa248c 523.0 1
66 fa248c 831.0 1
66 fa248c 765.0 1
66 fa248c 764.0 1
66 fa248c 701.0 1
66 fa248c 724.0 1
66 fa248c 695.0 1
67 9a0dad 340.0 1
67 9a0dad 742.0 1
67 9a0dad 733.0 1
67 9a0dad 771.0 1
67 9a0dad 837.0 1
67 9a0dad 729.0 1
67 9a0dad 756.0 1
67 9a0dad 801.0 1
67 9a0dad 803.0 1
67 9a0dad 805.0 1
67 9a0dad 730.0 1
67 9a0dad 724.0 1
67 9a0dad 755.0 1
67 9a0dad 695.0 1
68 0e6869 751.0 1
68 0e6869 673.55 1
68 0e6869 673.25 1
68 0e6869 342.0 1
68 0e6869 673.45 1
68 0e6869 673.6 1
68 0e6869 673.4 1
68 0e6869 673.35 1
68 0e6869 673.65 1
68 0e6869 760.0 1
68 0e6869 673.5 1
68 0e6869 673.3 1
68 0e6869 673.7 1
68 0e6869 840.0 1
69 455d40 651.0 1
69 455d40 698.0 1
69 455d40 671.0 1
69 455d40 465.0 1
69 455d40 659.0 1
69 455d40 845.0 1
69 455d40 607.0 1
69 455d40 376.0 1
69 455d40 752.0 1
69 455d40 683.0 1
69 455d40 650.0 1
69 455d40 768.0 1
69 455d40 660.0 1
69 455d40 722.0 1
70 56f07f 820.0 1
70 56f07f 589.0 1
70 56f07f 828.0 1
70 56f07f 676.0 1
70 56f07f 830.0 1
70 56f07f 319.0 1
70 56f07f 727.0 1
70 56f07f 721.0 1
70 56f07f 661.0 1
70 56f07f 572.0 1
70 56f07f 745.0 1
70 56f07f 848.0 1
70 56f07f 708.0 1
70 56f07f 689.0 1
71 e0af86 787.0 1
71 e0af86 816.0 1
71 e0af86 684.0 1
71 e0af86 630.0 1
71 e0af86 835.0 1
71 e0af86 694.0 1
71 e0af86 814.0 1
71 e0af86 788.0 1
71 e0af86 354.0 1
71 e0af86 739.0 1
71 e0af86 767.0 1
71 e0af86 869.0 1
71 e0af86 757.0 1
71 e0af86 633.0 1
72 69c764 719.0 1
72 69c764 674.0 1
72 69c764 554.0 1
72 69c764 742.0 1
72 69c764 533.0 1
72 69c764 843.0 1
72 69c764 745.0 1
72 69c764 708.0 1
72 69c764 617.0 1
72 69c764 846.0 1
72 69c764 877.0 1
72 69c764 759.0 1
72 69c764 720.0 1
72 69c764 753.0 1
73 ebe899 820.0 1
73 ebe899 608.0 1
73 ebe899 735.0 1
73 ebe899 806.0 1
73 ebe899 847.0 1
73 ebe899 841.0 1
73 ebe899 784.0 1
73 ebe899 790.0 1
73 ebe899 881.0 1
73 ebe899 430.0 1
73 ebe899 856.0 1
73 ebe899 631.0 1
73 ebe899 803.0 1
73 ebe899 755.0 1
74 4de2a6 649.0 1
74 4de2a6 713.0 1
74 4de2a6 507.0 1
74 4de2a6 643.0 1
74 4de2a6 585.0 1
74 4de2a6 597.0 1
74 4de2a6 702.0 1
74 4de2a6 624.0 1
74 4de2a6 725.0 1
74 4de2a6 713.05 1
74 4de2a6 781.0 1
74 4de2a6 887.0 1
74 4de2a6 559.0 1
74 4de2a6 335.0 1
75 36ac90 684.0 1
75 36ac90 892.0 1
75 36ac90 558.0 1
75 36ac90 764.0 1
75 36ac90 845.0 1
75 36ac90 854.0 1
75 36ac90 747.0 1
75 36ac90 796.0 1
75 36ac90 767.0 1
75 36ac90 807.0 1
75 36ac90 776.0 1
75 36ac90 755.0 1
75 36ac90 575.0 1
75 36ac90 722.0 1
76 a28c18 715.0 1
