16 174.742625 179.07187499999998
32 177.86220624999999 179.304875
48 177.87905833333332 180.59525
64 174.9526375 176.73640625000002
80 175.19034085213033 174.58025062656642
96 182.67438125 168.29520833333336
112 181.80122678571428 161.28489285714284
128 188.4944765625 154.3873125
