1 1072895.2 5838.4 265251.2 5837.6 1.41502192E7
2 847900.3333333334 5839.833333333333 219649.66666666666 5840.166666666667 1.1009895333333334E7
3 1410142.4680851065 5845.95744680851 214010.97872340426 5845.106382978724 7798132.340425532
4 1399823.072463768 5845.623188405797 209554.95652173914 5845.797101449275 4939445.855072464
5 1782951.448275862 5847.494252873563 207465.37931034484 5846.896551724138 1813785.0574712644
6 1858750.4470588234 5845.458823529411 209725.45882352942 5844.941176470588 662437.9294117647
7 2158080.1481481483 5845.876543209876 208239.75308641975 5846.172839506173 776487.7530864198
8 1966785.1139240507 5846.177215189873 198913.8734177215 5845.974683544304 379569.06329113926
9 2084410.835443038 5844.556962025316 202354.17721518988 5845.012658227848 343372.91139240505
10 2052205.0133333334 5843.893333333333 190465.97333333333 5844.053333333333 279264.05333333334
