
4 179.52665 186.14000000000001
8 178.21220000000002 183.08325
12 175.73551666666665 179.21433333333334
16 173.6970375 176.22625
20 171.83782 172.45890000000003
24 166.1019083333333 165.05475
28 160.24708571428573 156.65428571428572
32 159.51036875 151.07475
