2 23253.083690987125 16179.0 34441.0 23155.0 1.8736027233711432 0.0037325359209665655
4 23114.788844621515 16080.0 31957.0 23381.0 1.963349301381458 0.005361308289200814
6 23337.235023041474 16733.0 35274.0 23348.0 2.1049074240813757 0.0061228515934372224
8 23117.89029535865 16345.0 40454.0 22926.0 1.943375286676006 0.005460523797573304
10 23173.013636363637 17332.0 39218.0 22940.0 1.8503223796109147 0.00538336149722344
12 26484.25786163522 15609.0 50147.0 23804.5 5.401594632775653 0.01143722385418054
14 25670.83520599251 15353.0 49200.0 23683.0 5.493740860462366 0.013097021500558829
16 30228.98113207547 18158.0 39537.0 32088.0 5.089072788559784 0.01635167401255976
