1 939.5555555555555 0.0 636.5555555555555 0.0 992.3333333333334 2568.4444444444443
2 924.5555555555555 0.0 637.5555555555555 0.0 988.2222222222222 2550.333333333333
3 973.8888888888889 0.0 635.5555555555555 0.0 988.4444444444445 2597.8888888888887
4 1093.111111111111 0.0 638.4444444444445 0.0 990.5555555555555 2722.1111111111113
5 1409.111111111111 20.444444444444443 638.4444444444445 0.0 992.8888888888889 3060.8888888888887
6 1970.6666666666667 80.22222222222223 637.4444444444445 0.0 992.3333333333334 3680.666666666667
7 3745.3333333333335 260.6666666666667 636.0 0.0 994.3333333333334 5636.333333333333
8 6158.888888888889 818.8888888888889 636.4444444444445 0.0 991.4444444444445 8605.666666666666
9 9642.666666666666 2686.0 637.5555555555555 0.0 994.2222222222222 13960.444444444443
10 18388.777777777777 8426.0 636.3333333333334 0.0 993.6666666666666 28444.777777777777
