1 50651.11111111111 5866.133333333333 44294.444444444445 5816.888888888889 51135.86666666667
2 50427.91111111111 5866.4 44306.88888888889 5828.222222222223 51246.97777777778
3 51590.177777777775 5865.866666666667 44267.77777777778 5820.533333333334 51243.955555555556
4 54683.24444444444 5865.822222222222 44268.8 5823.333333333333 51239.37777777778
5 64037.15555555555 5865.9111111111115 44289.688888888886 5821.733333333334 51179.02222222222
6 91344.71111111112 5865.733333333334 44307.11111111111 5824.444444444444 51217.6
7 175211.2888888889 5865.9111111111115 44286.22222222222 5820.533333333334 50808.53333333333
8 191731.6 5865.733333333334 44216.8 5820.977777777778 50833.73333333333
9 242215.95555555556 5866.8 44123.24444444444 5825.9111111111115 50799.2
10 270115.5111111111 5866.488888888889 44156.044444444444 5822.8 50913.6
