2 25.62473572938689 1.0 100.0 28.0 25.691819898918144 0.032597921198262984
4 13.51 1.0 83.0 1.0 21.306145870425617 0.04987116884554826
6 9.978672985781985 1.0 82.0 1.0 18.629776783608584 0.05247083893857527
8 7.8308966565349545 1.0 95.0 1.0 16.570255794305677 0.048802132009083725
10 6.434070055589043 1.0 85.0 1.0 15.121002272555758 0.04827481524834784
12 5.998122496407056 1.0 96.0 1.0 13.519843813159557 0.035800535325834215
14 6.617555863845619 1.0 87.0 1.0 13.799238747858244 0.03312838593131294
16 10.65184463404159 1.0 89.0 5.0 13.022404036435944 0.030717704190819557
