1 1.2115655737704918 0.508 5.648 1.2872291915320722 0.09618980408991093
2 0.9679016393442623 0.579 1.648 0.2078236859939219 0.019439446832131623
3 1.365827868852459 0.668 2.646 0.40137690068935317 0.026605810275840774
4 1.2777 0.755 1.942 0.21491446803653902 0.015354869697873186
5 1.5369083333333333 0.82 2.618 0.3140985232103347 0.018656376864957278
6 1.6068 0.876 2.559 0.2832972901773837 0.016094962690880402
7 1.7985916666666666 0.98 2.563 0.2924401108216295 0.014842728376953926
8 2.0359249999999998 1.064 2.882 0.3563753842450378 0.015979209850606677
9 2.2262 1.133 2.901 0.3341261423348922 0.013701106909307512
10 2.4036500000000003 1.185 3.5 0.4391094626264245 0.01667673176866185
